Dec 14 04:41:43.854 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:41:43.854 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:42:56.647 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 46823, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:42:56.648 INFO starting copa flow, sock_id: 1
Dec 14 04:42:57.031 DEBG got ack, report_interval: 3018656382057, mode: const, velocity: 1, base_rtt: 125240, min_rtt: 125240, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:43:27.418 DEBG got ack, report_interval: 55465, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 115269, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 111
Dec 14 04:43:27.475 DEBG got ack, report_interval: 56674, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:27.530 DEBG got ack, report_interval: 55455, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113519, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 108, acked(pkts): 111
Dec 14 04:43:27.588 DEBG got ack, report_interval: 57737, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110919, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 110, acked(pkts): 56
Dec 14 04:43:27.645 DEBG got ack, report_interval: 56716, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 110, acked(pkts): 0
Dec 14 04:43:27.701 DEBG got ack, report_interval: 55807, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 109964, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 114, acked(pkts): 108
Dec 14 04:43:27.756 DEBG got ack, report_interval: 55566, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 114, acked(pkts): 0
Dec 14 04:43:27.813 DEBG got ack, report_interval: 56841, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110828, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 118, acked(pkts): 108
Dec 14 04:43:27.868 DEBG got ack, report_interval: 55099, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 118, acked(pkts): 0
Dec 14 04:43:27.923 DEBG got ack, report_interval: 55170, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 112609, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 114, acked(pkts): 107
Dec 14 04:43:27.979 DEBG got ack, report_interval: 55951, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 114, acked(pkts): 0
Dec 14 04:43:28.035 DEBG got ack, report_interval: 55900, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 114870, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 110, acked(pkts): 111
Dec 14 04:43:28.092 DEBG got ack, report_interval: 57350, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 110, acked(pkts): 0
Dec 14 04:43:28.151 DEBG got ack, report_interval: 58425, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 112631, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 107, acked(pkts): 104
Dec 14 04:43:28.217 DEBG got ack, report_interval: 66444, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 122902, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 105, acked(pkts): 52
Dec 14 04:43:28.272 DEBG got ack, report_interval: 55051, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 105, acked(pkts): 0
Dec 14 04:43:28.329 DEBG got ack, report_interval: 56614, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 134353, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 101, acked(pkts): 91
Dec 14 04:43:28.386 DEBG got ack, report_interval: 56626, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 101, acked(pkts): 0
Dec 14 04:43:28.444 DEBG got ack, report_interval: 58078, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 134000, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 98, acked(pkts): 83
Dec 14 04:43:28.501 DEBG got ack, report_interval: 57095, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 98, acked(pkts): 0
Dec 14 04:43:28.558 DEBG got ack, report_interval: 56905, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 133310, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 95, acked(pkts): 88
Dec 14 04:43:28.613 DEBG got ack, report_interval: 55227, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 95, acked(pkts): 0
Dec 14 04:43:28.669 DEBG got ack, report_interval: 55836, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 132393, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 91, acked(pkts): 80
Dec 14 04:43:28.726 DEBG got ack, report_interval: 56837, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 91, acked(pkts): 0
Dec 14 04:43:28.782 DEBG got ack, report_interval: 56449, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 131511, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 85, acked(pkts): 76
Dec 14 04:43:28.838 DEBG got ack, report_interval: 55901, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 85, acked(pkts): 0
Dec 14 04:43:28.894 DEBG got ack, report_interval: 55554, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 131711, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 78, acked(pkts): 76
Dec 14 04:43:28.951 DEBG got ack, report_interval: 57691, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 78, acked(pkts): 0
Dec 14 04:43:29.007 DEBG got ack, report_interval: 55460, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 131894, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 71, acked(pkts): 70
Dec 14 04:43:29.066 DEBG got ack, report_interval: 58876, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 71, acked(pkts): 0
Dec 14 04:43:29.123 DEBG got ack, report_interval: 57315, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 131845, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 56, acked(pkts): 64
Dec 14 04:43:29.179 DEBG got ack, report_interval: 56613, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 56, acked(pkts): 0
Dec 14 04:43:29.235 DEBG got ack, report_interval: 55342, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 129819, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 41, acked(pkts): 58
Dec 14 04:43:29.290 DEBG got ack, report_interval: 55254, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 41, acked(pkts): 0
Dec 14 04:43:29.345 DEBG got ack, report_interval: 55110, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 129832, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 42
Dec 14 04:43:29.410 DEBG got ack, report_interval: 65117, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:43:29.469 DEBG got ack, report_interval: 58724, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 130957, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 9, acked(pkts): 35
Dec 14 04:43:29.571 DEBG got ack, report_interval: 101638, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 130828, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 13, acked(pkts): 8
Dec 14 04:43:29.647 DEBG got ack, report_interval: 75858, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 129761, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 17, acked(pkts): 15
Dec 14 04:43:29.713 DEBG got ack, report_interval: 66651, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 17, acked(pkts): 0
Dec 14 04:43:29.831 DEBG got ack, report_interval: 117961, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 131175, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 20, acked(pkts): 13
Dec 14 04:43:29.887 DEBG got ack, report_interval: 56140, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 20, acked(pkts): 0
Dec 14 04:43:29.978 DEBG got ack, report_interval: 90720, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 130114, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 18
Dec 14 04:43:30.109 DEBG got ack, report_interval: 130956, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 129801, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 20, acked(pkts): 20
Dec 14 04:43:30.241 DEBG got ack, report_interval: 132188, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 127879, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 23
Dec 14 04:43:30.301 DEBG got ack, report_interval: 59430, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:43:30.373 DEBG got ack, report_interval: 72236, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 127771, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 20
Dec 14 04:43:30.431 DEBG got ack, report_interval: 58671, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:43:30.504 DEBG got ack, report_interval: 72047, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 128814, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 24
Dec 14 04:43:30.561 DEBG got ack, report_interval: 57284, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:43:30.636 DEBG got ack, report_interval: 74842, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 128131, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 27
Dec 14 04:43:30.692 DEBG got ack, report_interval: 56507, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:43:30.765 DEBG got ack, report_interval: 72594, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 127878, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 24
Dec 14 04:43:30.822 DEBG got ack, report_interval: 57671, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:43:30.893 DEBG got ack, report_interval: 70978, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 126679, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 28
Dec 14 04:43:30.953 DEBG got ack, report_interval: 59544, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:43:31.023 DEBG got ack, report_interval: 70064, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 126066, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 24
Dec 14 04:43:31.081 DEBG got ack, report_interval: 57817, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:43:31.149 DEBG got ack, report_interval: 68550, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 124951, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 28
Dec 14 04:43:31.205 DEBG got ack, report_interval: 55667, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:43:31.277 DEBG got ack, report_interval: 71738, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 123983, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 24
Dec 14 04:43:31.332 DEBG got ack, report_interval: 54999, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:43:31.401 DEBG got ack, report_interval: 69349, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 121959, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 28
Dec 14 04:43:31.459 DEBG got ack, report_interval: 58108, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:43:31.526 DEBG got ack, report_interval: 66404, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 121782, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 32
Dec 14 04:43:31.584 DEBG got ack, report_interval: 58306, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:43:31.649 DEBG got ack, report_interval: 64816, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 121961, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 36
Dec 14 04:43:31.704 DEBG got ack, report_interval: 55156, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 0
Dec 14 04:43:31.771 DEBG got ack, report_interval: 67412, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 119946, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 39, acked(pkts): 32
Dec 14 04:43:31.828 DEBG got ack, report_interval: 57092, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 39, acked(pkts): 0
Dec 14 04:43:31.894 DEBG got ack, report_interval: 65547, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 120562, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 36
Dec 14 04:43:31.951 DEBG got ack, report_interval: 56693, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 0
Dec 14 04:43:32.016 DEBG got ack, report_interval: 65041, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 120407, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 40, acked(pkts): 40
Dec 14 04:43:32.071 DEBG got ack, report_interval: 54979, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 40, acked(pkts): 0
Dec 14 04:43:32.137 DEBG got ack, report_interval: 66159, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 118873, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 43, acked(pkts): 36
Dec 14 04:43:32.195 DEBG got ack, report_interval: 57648, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 43, acked(pkts): 0
Dec 14 04:43:32.257 DEBG got ack, report_interval: 62866, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 118774, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 40, acked(pkts): 40
Dec 14 04:43:32.314 DEBG got ack, report_interval: 57120, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 40, acked(pkts): 0
Dec 14 04:43:32.376 DEBG got ack, report_interval: 61892, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 116772, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 44, acked(pkts): 44
Dec 14 04:43:32.434 DEBG got ack, report_interval: 57775, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 44, acked(pkts): 0
Dec 14 04:43:32.494 DEBG got ack, report_interval: 60200, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 116829, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 47, acked(pkts): 40
Dec 14 04:43:32.551 DEBG got ack, report_interval: 56496, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 47, acked(pkts): 0
Dec 14 04:43:32.613 DEBG got ack, report_interval: 62150, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 116186, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 51, acked(pkts): 44
Dec 14 04:43:32.672 DEBG got ack, report_interval: 58746, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 51, acked(pkts): 0
Dec 14 04:43:32.731 DEBG got ack, report_interval: 59246, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 116839, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 47, acked(pkts): 48
Dec 14 04:43:32.786 DEBG got ack, report_interval: 55236, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 47, acked(pkts): 0
Dec 14 04:43:32.846 DEBG got ack, report_interval: 60216, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113992, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 51, acked(pkts): 50
Dec 14 04:43:32.902 DEBG got ack, report_interval: 55133, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 51, acked(pkts): 0
Dec 14 04:43:32.963 DEBG got ack, report_interval: 61264, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113996, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 55, acked(pkts): 47
Dec 14 04:43:33.019 DEBG got ack, report_interval: 56265, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 55, acked(pkts): 0
Dec 14 04:43:33.079 DEBG got ack, report_interval: 59575, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 113754, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 58, acked(pkts): 51
Dec 14 04:43:33.135 DEBG got ack, report_interval: 55867, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 58, acked(pkts): 0
Dec 14 04:43:33.196 DEBG got ack, report_interval: 61524, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 114164, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 62, acked(pkts): 54
Dec 14 04:43:33.254 DEBG got ack, report_interval: 57513, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 62, acked(pkts): 0
Dec 14 04:43:33.310 DEBG got ack, report_interval: 56267, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 112457, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 66, acked(pkts): 58
Dec 14 04:43:33.368 DEBG got ack, report_interval: 58003, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 66, acked(pkts): 0
Dec 14 04:43:33.461 DEBG got ack, report_interval: 92752, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 111347, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 69, acked(pkts): 64
Dec 14 04:43:33.517 DEBG got ack, report_interval: 56695, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 69, acked(pkts): 0
Dec 14 04:43:33.573 DEBG got ack, report_interval: 55415, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 107782, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 77, acked(pkts): 66
Dec 14 04:43:33.630 DEBG got ack, report_interval: 56968, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 77, acked(pkts): 0
Dec 14 04:43:33.686 DEBG got ack, report_interval: 56469, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 108847, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 84, acked(pkts): 72
Dec 14 04:43:33.742 DEBG got ack, report_interval: 56080, mode: const, velocity: 2, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 84, acked(pkts): 0
Dec 14 04:43:33.798 DEBG got ack, report_interval: 55866, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 108466, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 99, acked(pkts): 78
Dec 14 04:43:33.854 DEBG got ack, report_interval: 56135, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 99, acked(pkts): 0
Dec 14 04:43:33.910 DEBG got ack, report_interval: 55754, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 108467, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 85
Dec 14 04:43:33.967 DEBG got ack, report_interval: 57348, mode: const, velocity: 4, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 112, acked(pkts): 0
Dec 14 04:43:34.024 DEBG got ack, report_interval: 56493, mode: const, velocity: 8, base_rtt: 107601, min_rtt: 109119, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 140, acked(pkts): 101
Dec 14 04:43:34.080 DEBG got ack, report_interval: 55622, mode: const, velocity: 8, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 140, acked(pkts): 0
Dec 14 04:43:34.136 DEBG got ack, report_interval: 56238, mode: const, velocity: 8, base_rtt: 107601, min_rtt: 110718, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 166, acked(pkts): 113
Dec 14 04:43:34.192 DEBG got ack, report_interval: 56475, mode: const, velocity: 8, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 166, acked(pkts): 0
Dec 14 04:43:34.248 DEBG got ack, report_interval: 56195, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 110495, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 163, acked(pkts): 111
Dec 14 04:43:34.304 DEBG got ack, report_interval: 55433, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 163, acked(pkts): 0
Dec 14 04:43:34.361 DEBG got ack, report_interval: 57069, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 138853, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 160, acked(pkts): 114
Dec 14 04:43:34.416 DEBG got ack, report_interval: 55509, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 160, acked(pkts): 0
Dec 14 04:43:34.471 DEBG got ack, report_interval: 54948, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 160540, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 158, acked(pkts): 110
Dec 14 04:43:34.527 DEBG got ack, report_interval: 56107, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 158, acked(pkts): 0
Dec 14 04:43:34.583 DEBG got ack, report_interval: 55976, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 157826, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 155, acked(pkts): 113
Dec 14 04:43:34.639 DEBG got ack, report_interval: 55839, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 155, acked(pkts): 0
Dec 14 04:43:34.695 DEBG got ack, report_interval: 55853, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 155991, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 152, acked(pkts): 111
Dec 14 04:43:34.752 DEBG got ack, report_interval: 56585, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 152, acked(pkts): 0
Dec 14 04:43:34.808 DEBG got ack, report_interval: 55951, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 153144, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 149, acked(pkts): 111
Dec 14 04:43:34.864 DEBG got ack, report_interval: 56027, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 149, acked(pkts): 0
Dec 14 04:43:34.921 DEBG got ack, report_interval: 57191, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 149470, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 146, acked(pkts): 114
Dec 14 04:43:34.977 DEBG got ack, report_interval: 55883, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 146, acked(pkts): 0
Dec 14 04:43:35.032 DEBG got ack, report_interval: 55365, mode: const, velocity: 1, base_rtt: 107601, min_rtt: 146480, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 143, acked(pkts): 112
