Dec 14 04:39:51.366 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:39:51.366 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:40:08.541 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 44775, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:40:08.542 INFO starting copa flow, sock_id: 1
Dec 14 04:40:08.608 DEBG got ack, report_interval: 3018487959440, mode: const, velocity: 1, base_rtt: 24200, min_rtt: 24200, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:40:10.724 DEBG got ack, report_interval: 13189, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 26430, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 26
Dec 14 04:40:10.736 DEBG got ack, report_interval: 12810, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 0
Dec 14 04:40:10.749 DEBG got ack, report_interval: 12621, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 22604, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 23
Dec 14 04:40:10.763 DEBG got ack, report_interval: 14430, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 23091, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 10
Dec 14 04:40:10.776 DEBG got ack, report_interval: 12600, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:10.789 DEBG got ack, report_interval: 13048, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 22199, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:10.802 DEBG got ack, report_interval: 12623, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:10.814 DEBG got ack, report_interval: 12636, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 22248, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 24
Dec 14 04:40:10.827 DEBG got ack, report_interval: 12351, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:10.840 DEBG got ack, report_interval: 13171, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 26456, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 24
Dec 14 04:40:10.854 DEBG got ack, report_interval: 14495, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 29024, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 16
Dec 14 04:40:10.867 DEBG got ack, report_interval: 12947, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:10.880 DEBG got ack, report_interval: 13163, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 28257, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:10.895 DEBG got ack, report_interval: 14439, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 23958, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 15
Dec 14 04:40:10.908 DEBG got ack, report_interval: 12917, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:10.921 DEBG got ack, report_interval: 13361, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 22537, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:10.934 DEBG got ack, report_interval: 13193, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:10.948 DEBG got ack, report_interval: 13760, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 24219, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:10.961 DEBG got ack, report_interval: 12763, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:10.975 DEBG got ack, report_interval: 14138, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 24489, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 26
Dec 14 04:40:10.988 DEBG got ack, report_interval: 12713, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 37, acked(pkts): 0
Dec 14 04:40:11.001 DEBG got ack, report_interval: 13710, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 28152, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:11.016 DEBG got ack, report_interval: 14151, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:11.030 DEBG got ack, report_interval: 14011, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 31099, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 30
Dec 14 04:40:11.042 DEBG got ack, report_interval: 12638, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:11.055 DEBG got ack, report_interval: 13126, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 29126, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:11.068 DEBG got ack, report_interval: 13096, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:11.082 DEBG got ack, report_interval: 13358, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 28449, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 25
Dec 14 04:40:11.095 DEBG got ack, report_interval: 13006, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:11.109 DEBG got ack, report_interval: 14493, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 23869, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 29
Dec 14 04:40:11.123 DEBG got ack, report_interval: 13756, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:11.136 DEBG got ack, report_interval: 13131, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 23579, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:11.149 DEBG got ack, report_interval: 12483, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:11.162 DEBG got ack, report_interval: 12878, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 23429, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 25
Dec 14 04:40:11.174 DEBG got ack, report_interval: 12816, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:11.189 DEBG got ack, report_interval: 14137, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 25620, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:11.201 DEBG got ack, report_interval: 12922, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:11.214 DEBG got ack, report_interval: 12766, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 30095, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:11.227 DEBG got ack, report_interval: 13225, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:11.242 DEBG got ack, report_interval: 14282, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 28556, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 28
Dec 14 04:40:11.255 DEBG got ack, report_interval: 12787, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:11.269 DEBG got ack, report_interval: 14010, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 25765, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:11.283 DEBG got ack, report_interval: 14061, mode: const, velocity: 1, base_rtt: 22165, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:11.295 DEBG got ack, report_interval: 12749, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 22119, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:11.310 DEBG got ack, report_interval: 14171, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 24678, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 14
Dec 14 04:40:11.323 DEBG got ack, report_interval: 13689, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:11.337 DEBG got ack, report_interval: 13495, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 26714, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 28
Dec 14 04:40:11.350 DEBG got ack, report_interval: 12888, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:11.363 DEBG got ack, report_interval: 13080, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 30111, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:11.375 DEBG got ack, report_interval: 12725, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:11.389 DEBG got ack, report_interval: 13890, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 27153, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 25
Dec 14 04:40:11.402 DEBG got ack, report_interval: 12802, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 0
Dec 14 04:40:11.416 DEBG got ack, report_interval: 13986, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 23354, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 28
Dec 14 04:40:11.430 DEBG got ack, report_interval: 13651, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:11.443 DEBG got ack, report_interval: 12838, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 23228, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:11.457 DEBG got ack, report_interval: 14102, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 23580, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 14
Dec 14 04:40:11.471 DEBG got ack, report_interval: 14158, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 26873, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:11.484 DEBG got ack, report_interval: 12991, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:11.497 DEBG got ack, report_interval: 12753, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 27928, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:11.510 DEBG got ack, report_interval: 13869, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:11.525 DEBG got ack, report_interval: 14068, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 27820, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 28
Dec 14 04:40:11.537 DEBG got ack, report_interval: 12868, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:11.550 DEBG got ack, report_interval: 12830, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 25604, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:11.563 DEBG got ack, report_interval: 12428, mode: const, velocity: 1, base_rtt: 22119, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:11.575 DEBG got ack, report_interval: 12552, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 21956, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 23
Dec 14 04:40:11.589 DEBG got ack, report_interval: 13906, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22600, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 14
Dec 14 04:40:11.602 DEBG got ack, report_interval: 12405, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:11.615 DEBG got ack, report_interval: 12869, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 25172, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 25
Dec 14 04:40:11.627 DEBG got ack, report_interval: 12982, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:11.640 DEBG got ack, report_interval: 13045, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 27591, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:11.655 DEBG got ack, report_interval: 14054, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 28370, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 14
Dec 14 04:40:11.669 DEBG got ack, report_interval: 13915, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 27012, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 14
Dec 14 04:40:11.681 DEBG got ack, report_interval: 12877, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:11.695 DEBG got ack, report_interval: 13932, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 24275, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 24
Dec 14 04:40:11.708 DEBG got ack, report_interval: 12731, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:11.722 DEBG got ack, report_interval: 14459, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22014, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 24
Dec 14 04:40:11.738 DEBG got ack, report_interval: 15237, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 24116, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:11.750 DEBG got ack, report_interval: 12538, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:11.763 DEBG got ack, report_interval: 13083, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 24107, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 26
Dec 14 04:40:11.776 DEBG got ack, report_interval: 12572, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:40:11.789 DEBG got ack, report_interval: 12899, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 27861, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:11.802 DEBG got ack, report_interval: 12853, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:11.816 DEBG got ack, report_interval: 14109, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 27894, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 26
Dec 14 04:40:11.829 DEBG got ack, report_interval: 13659, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:11.844 DEBG got ack, report_interval: 14937, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 30952, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 19
Dec 14 04:40:11.863 DEBG got ack, report_interval: 18660, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 40336, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 12
Dec 14 04:40:11.878 DEBG got ack, report_interval: 15383, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:11.894 DEBG got ack, report_interval: 15299, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 36948, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 21
Dec 14 04:40:11.911 DEBG got ack, report_interval: 17284, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 30875, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 19, acked(pkts): 10
Dec 14 04:40:11.924 DEBG got ack, report_interval: 13227, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 19, acked(pkts): 0
Dec 14 04:40:11.941 DEBG got ack, report_interval: 17241, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 29578, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 15, acked(pkts): 18
Dec 14 04:40:11.956 DEBG got ack, report_interval: 15149, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 15, acked(pkts): 0
Dec 14 04:40:11.973 DEBG got ack, report_interval: 16223, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 24389, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 19, acked(pkts): 20
Dec 14 04:40:11.987 DEBG got ack, report_interval: 14114, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 19, acked(pkts): 0
Dec 14 04:40:12.004 DEBG got ack, report_interval: 16992, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22690, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 16
Dec 14 04:40:12.017 DEBG got ack, report_interval: 13146, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:12.033 DEBG got ack, report_interval: 16170, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22020, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 20
Dec 14 04:40:12.046 DEBG got ack, report_interval: 12591, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:12.059 DEBG got ack, report_interval: 12677, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22171, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 22
Dec 14 04:40:12.073 DEBG got ack, report_interval: 14059, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:12.086 DEBG got ack, report_interval: 13116, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22939, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 26
Dec 14 04:40:12.098 DEBG got ack, report_interval: 12791, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:12.111 DEBG got ack, report_interval: 12409, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 27006, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:12.123 DEBG got ack, report_interval: 12571, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:12.136 DEBG got ack, report_interval: 13071, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 26341, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 25
Dec 14 04:40:12.149 DEBG got ack, report_interval: 12887, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:12.162 DEBG got ack, report_interval: 13058, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 25978, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 27
Dec 14 04:40:12.176 DEBG got ack, report_interval: 13727, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:12.189 DEBG got ack, report_interval: 13124, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 23773, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:12.203 DEBG got ack, report_interval: 13234, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:12.215 DEBG got ack, report_interval: 12758, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22715, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 22
Dec 14 04:40:12.229 DEBG got ack, report_interval: 13899, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 22806, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:12.242 DEBG got ack, report_interval: 12993, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:12.255 DEBG got ack, report_interval: 12847, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 23367, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 26
Dec 14 04:40:12.268 DEBG got ack, report_interval: 12683, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:40:12.281 DEBG got ack, report_interval: 13622, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 25751, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:12.294 DEBG got ack, report_interval: 12743, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:12.308 DEBG got ack, report_interval: 14131, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 31628, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 27
Dec 14 04:40:12.321 DEBG got ack, report_interval: 13048, mode: const, velocity: 1, base_rtt: 21956, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
